loop_index,completed_steps,physical_time,energy,enstrophy,forcing_rms,energy_injection_rate,enstrophy_injection_rate,viscous_energy_dissipation_rate,viscous_enstrophy_dissipation_rate,continuous_energy_rhs,continuous_enstrophy_rhs,interval_duration,observed_energy_rate,mean_continuous_energy_rhs,energy_budget_residual,mean_energy_injection_rate,mean_viscous_energy_dissipation_rate,normalized_energy_budget_residual,observed_enstrophy_rate,mean_continuous_enstrophy_rhs,enstrophy_budget_residual,mean_enstrophy_injection_rate,mean_viscous_enstrophy_dissipation_rate,normalized_enstrophy_budget_residual,forcing_sha256,all_numeric_values_finite
100,101,0.505,3.209816900513434e-07,3.170059441950978e-06,0.005,1.2743876220309432e-06,1.2589788822825001e-05,6.340118883901956e-09,7.012081095346892e-08,1.2680475031470411e-06,1.2519668011871532e-05,0.04999999999999999,1.205711361567628e-06,1.205695929161033e-06,1.543240659515999e-11,1.211440811544917e-06,5.744882383883731e-09,1.2738886166035194e-05,1.1904730000364509e-05,1.1904559493107151e-05,1.705072573576934e-10,1.1968099464629346e-05,6.353997152219477e-08,1.424681152271607e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
110,111,0.555,3.874977877414556e-07,3.826755667605691e-06,0.005,1.4002190904206435e-06,1.3832480136041323e-05,7.653511335211383e-09,8.46396394372011e-08,1.3925655790854322e-06,1.3747840496604123e-05,0.050000000000000044,1.3303219538022432e-06,1.3303065411162367e-06,1.5412686006481026e-11,1.3373033562257933e-06,6.9968151095566694e-09,1.1525198029846799e-05,1.3133924513094249e-05,1.3133754254237827e-05,1.702588564213715e-10,1.3211134479433163e-05,7.7380225195335e-08,1.2887527311634528e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
120,121,0.605,4.6023516740791793e-07,4.544809467221593e-06,0.005,1.5259884403166303e-06,1.5074484479236733e-05,9.089618934443187e-09,1.0051301785666986e-07,1.516898821382187e-06,1.4973971461380063e-05,0.04999999999999993,1.4547475933292485e-06,1.4547322002338096e-06,1.5393095438841773e-11,1.4631037653686368e-06,8.371565134827284e-09,1.0520850129152254e-05,1.4361075992318058e-05,1.4360905978992092e-05,1.7001332596620542e-10,1.4453482307639028e-05,9.257632864693548e-08,1.1762793377229866e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
130,131,0.655,5.39184593327035e-07,5.324118840660231e-06,0.005,1.651695705733047e-06,1.6315802284339026e-05,1.0648237681320462e-08,1.1773835098508541e-07,1.6410474680517267e-06,1.619806393335394e-05,0.050000000000000044,1.578988518382339e-06,1.5789731447169569e-06,1.53736653820402e-11,1.5888420730248388e-06,9.868928307881824e-09,9.676018556565413e-06,1.5586187468772747e-05,1.5586017697367002e-05,1.6977140574503152e-10,1.569514338178788e-05,1.0912568442087763e-07,1.0816811392881482e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
140,141,0.705,6.24336841668096e-07,6.1645819390406864e-06,0.005,1.777340920604976e-06,1.7556433981971476e-05,1.2329163878081373e-08,1.3631304804903453e-07,1.7650117567268946e-06,1.742012093392244e-05,0.04999999999999993,1.7030449668212231e-06,1.7030296123893106e-06,1.535443191248008e-11,1.7145183131690116e-06,1.1488700779700917e-08,8.955536837690512e-06,1.6809261967609133e-05,1.680909243363819e-05,1.6953397094109004e-10,1.693611813315525e-05,1.2702569951705997e-07,1.0010202432941187e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
150,151,0.755,7.156827004744959e-07,7.066097064457144e-06,0.005,1.9029241187838958e-06,1.8796380001375006e-05,1.4132194128914288e-08,1.5623452272340027e-07,1.8887919246549815e-06,1.8640145478651604e-05,0.050000000000000044,1.8269171761279967e-06,1.826901840690938e-06,1.533543705866571e-11,1.840132519694436e-06,1.323067900349783e-08,8.333876443427151e-06,1.8030302508329135e-05,1.8030133206287023e-05,1.6930204211219185e-10,1.8176406991673243e-05,1.462737853862174e-07,9.314384420955718e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
160,161,0.805,8.132129696446823e-07,8.028562669693417e-06,0.005,2.0284453340331667e-06,2.003564077033091e-05,1.6057125339386835e-08,1.7750019312647894e-07,2.0123882086937797e-06,1.985814057720443e-05,0.050000000000000044,1.9506053834037266e-06,1.9505900666743807e-06,1.5316729345844082e-11,1.965684726408531e-06,1.509465973415056e-08,7.792057973523056e-06,1.9249312104725448e-05,1.9249143027928017e-05,1.6907679743034462e-10,1.9416010385852956e-05,1.668673579249396e-07,8.708112226471545e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
170,171,0.855,9.169184609129276e-07,9.051877357934354e-06,0.005,2.1539046000235395e-06,2.1274216715084053e-05,1.810375471586871e-08,2.001074818152897e-07,2.1358008453076707e-06,2.1074109233268764e-05,0.04999999999999993,2.074109825364908e-06,2.0740945270007254e-06,1.5298364182463688e-11,2.091174967028353e-06,1.7080440027627772e-08,7.3156787087037975e-06,2.0466293764818762e-05,2.0466124905236595e-05,1.688595821668277e-10,2.065492874270748e-05,1.8880383747088432e-07,8.175268202096607e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
180,181,0.905,1.0267899978299262e-06,1.0135939882474207e-05,0.005,2.279301950328691e-06,2.251210826026654e-05,2.0271879764948416e-08,2.2405381578107141e-07,2.2590300705637427e-06,2.2288054444485467e-05,0.050000000000000044,2.1974307383399696e-06,2.1974154579357067e-06,1.5280404262938666e-11,2.2166032751761153e-06,1.918781724040856e-08,6.8936125981879165e-06,2.1681250490797048e-05,2.1681081838877117e-05,1.686519199306253e-10,2.1893162487675294e-05,2.1208064879818056e-07,7.703406030333329e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
190,191,0.9550000000000001,1.1428184157432234e-06,1.128064914642194e-05,0.005,2.4046374184207854e-06,2.3749315828821875e-05,2.256129829284388e-08,2.493366264449643e-07,2.3820761201279416e-06,2.349997920237691e-05,0.050000000000000044,2.3205683582659434e-06,2.320553095345842e-06,1.5262920101491326e-11,2.3419696843747383e-06,2.141658902889615e-08,6.517129663685735e-06,2.289418527895462e-05,2.289401682343119e-05,1.6845552343252115e-10,2.3130712044544207e-05,2.3669522111301788e-07,7.2827642792887735e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
200,201,1.0050000000000001,1.264994561777474e-06,1.2485904202403479e-05,0.005,2.5299110376660587e-06,2.4985839841929662e-05,2.4971808404806957e-08,2.759533496538711e-07,2.504939229261252e-06,2.470988649227579e-05,0.050000000000000044,2.4435229206850092e-06,2.4435076746945967e-06,1.524599041246994e-11,2.467274228043422e-06,2.3766553348825416e-08,6.179284912549097e-06,2.410510111963077e-05,2.410493284732635e-05,1.6827230441910095e-10,2.436757783537577e-05,2.626449880494177e-07,6.905581898862787e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
210,211,1.055,1.3933092948145258e-06,1.3751604252260933e-05,0.005,2.655122841320426e-06,2.622168071893065e-05,2.7503208504521866e-08,3.039014256764934e-07,2.627619632815904e-06,2.5917779293254157e-05,0.04999999999999982,2.5662946607410463e-06,2.566279431038578e-06,1.5229702468220162e-11,2.5925169394932424e-06,2.623750845466441e-08,5.874485229476303e-06,2.5314000997149173e-05,2.5313832892764973e-05,1.681043841996778e-10,2.5603760280430157e-05,2.899273876651823e-07,6.565613111452454e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
220,221,1.105,1.5277534854733463e-06,1.5077648646748806e-05,0.005,2.7802728625251243e-06,2.745683887725245e-05,3.015529729349761e-08,3.3317829919953957e-07,2.750117565231627e-06,2.7123660578052908e-05,0.050000000000000044,2.6888838131764067e-06,2.6888685990237655e-06,1.5214152641186116e-11,2.7176978519227752e-06,2.8829252899009738e-08,5.598176644405882e-06,2.652088788975743e-05,2.6520719935653533e-05,1.67954103898779e-10,2.683925979809155e-05,3.185398624380165e-07,6.257777046098777e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
230,231,1.155,1.6683180160897746e-06,1.646393688522717e-05,0.005,2.905361134302368e-06,2.8691314732335544e-05,3.292787377045434e-08,3.637814193241002e-07,2.8724332605319136e-06,2.8327533313011444e-05,0.050000000000000044,2.811290612328563e-06,2.8112754128817704e-06,1.5199446792698516e-11,2.842816998413746e-06,3.1541585531975974e-08,5.3466145732136836e-06,2.772576476956724e-05,2.7725596945532176e-05,1.6782403506438674e-10,2.8074076804793996e-05,3.484798592618199e-07,5.977900403682329e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
240,241,1.205,1.8149937806961123e-06,1.7910368615351855e-05,0.005,3.030387689551037e-06,2.992510869755992e-05,3.582073723070371e-08,3.957082395621871e-07,2.994566952320333e-06,2.9529400457997734e-05,0.050000000000000044,2.9335152921267516e-06,2.9335001064261233e-06,1.518570062830499e-11,2.9678744119267024e-06,3.4374305500579024e-08,5.116692460866849e-06,2.8928634602493687e-05,2.8928466885504587e-05,1.6771698910049686e-10,2.9308211714947732e-05,3.7974482944314364e-07,5.7225255069028345e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
250,251,1.2550000000000001,1.967771685000547e-06,1.9416843632761582e-05,0.005,3.1553525610423797e-06,3.1158221184172054e-05,3.883368726552316e-08,4.2895621783342985e-07,3.1165188737768566e-06,3.072926496633863e-05,0.050000000000000044,3.0555580860886892e-06,3.055542913048595e-06,1.51730400941815e-11,3.0928701252967085e-06,3.7327212248113436e-08,4.905812232489362e-06,3.0129500348194513e-05,3.0129332712168182e-05,1.6763602633037156e-10,3.054166494086599e-05,4.123322286978085e-07,5.4887651558925895e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
260,261,1.305,2.126642646366424e-06,2.098326188076228e-05,0.005,3.2802557814157595e-06,3.239065260121252e-05,4.196652376152456e-08,4.6352281646193096e-07,3.238289257654235e-06,3.192712978475059e-05,0.04999999999999982,3.177419227317552e-06,3.1774040657155456e-06,1.5161602006477816e-11,3.21780417122907e-06,4.0400105513523864e-08,4.711785180105197e-06,3.132836496001407e-05,3.132819737554461e-05,1.67584469460975e-10,3.177443689269228e-05,4.462395171476804e-07,5.274191641127629e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
270,271,1.355,2.29159759379134e-06,2.2609523450008158e-05,0.005,3.4050973831744025e-06,3.362240335544384e-05,4.521904690001632e-08,4.994055021732689e-07,3.359878336274386e-06,3.3122997853270565e-05,0.050000000000000044,3.299098948498318e-06,3.2990837969643106e-06,1.515153400727181e-11,3.342676582295081e-06,4.359278533077044e-08,4.532755004634272e-06,3.252523138491754e-05,3.252506381901057e-05,1.675659069643289e-10,3.3006527978328174e-05,4.814641593176e-07,5.076750486278088e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
280,281,1.405,2.4626274678860987e-06,2.429552857818012e-05,0.005,3.5298773986811892e-06,3.48534738512791e-05,4.859105715636024e-08,5.366017460916519e-07,3.481286341524829e-06,3.4316872105187445e-05,0.050000000000000044,3.4205974818951715e-06,3.4205823388996074e-06,1.514299556406833e-11,3.467487390927796e-06,4.6905052028188276e-08,4.3671378888609364e-06,3.372010256343922e-05,3.3719934979229e-05,1.675842102214593e-10,3.423793860336147e-05,5.180036241324605e-07,4.894693344797515e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
290,291,1.455,2.639723220853492e-06,2.6041177649661048e-05,0.005,3.65459586015446e-06,3.60838644907108e-05,5.2082355299322094e-08,5.751090237372135e-07,3.6025135048551383e-06,3.5508755466973585e-05,0.050000000000000044,3.5419150593478604e-06,3.5418999231899837e-06,1.5136157876625576e-11,3.5922366294178247e-06,5.033670622784117e-08,4.213574838770745e-06,3.491298142961851e-05,3.4912813786080515e-05,1.6764353799473067e-10,3.546866917099495e-05,5.558553849144326e-07,4.726524617727235e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
300,301,1.5050000000000001,2.822875816466927e-06,2.784637119520812e-05,0.005,3.7792527996638468e-06,3.7313575673240224e-05,5.5692742390416244e-08,6.149248150234484e-07,3.7235600572734304e-06,3.6698650858216775e-05,0.050000000000000044,3.663051912268699e-06,3.6630367810642845e-06,1.5131204414397506e-11,3.7169243299091535e-06,5.388754884486917e-08,4.070893855072732e-06,3.610387091094141e-05,3.6103703162595184e-05,1.677483462263229e-10,3.669872008197551e-05,5.950169193803309e-07,4.570959037579954e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
310,311,1.555,3.0120762300489025e-06,2.9711009891622325e-05,0.005,3.903848249126128e-06,3.8542607795807375e-05,5.9422019783244653e-08,6.560466042547858e-07,3.844426229342883e-06,3.788656119155259e-05,0.04999999999999982,3.784008271639524e-06,3.783993143308157e-06,1.5128331367155362e-11,3.841550524394988e-06,5.755738108683045e-08,3.938079499693147e-06,3.7292773928284247e-05,3.729260602488468e-05,1.6790339956465573e-10,3.79280917345238e-05,6.354857096391171e-07,4.426887615118869e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
320,321,1.605,3.207315448449334e-06,3.1634994561415045e-05,0.005,4.028382240301115e-06,3.977096125272123e-05,6.32699891228301e-08,6.98471880124295e-07,3.965112251178285e-06,3.907248937259693e-05,0.050000000000000044,3.904784368008626e-06,3.904769240260584e-06,1.5127748041399093e-11,3.966115244713622e-06,6.134600445303737e-08,3.8142482272956268e-06,3.8479693395854354e-05,3.847952528207476e-05,1.681137795907727e-10,3.91567845242643e-05,6.772592421895404e-07,4.293349968167012e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
330,331,1.655,3.4085844700237166e-06,3.361822617247163e-05,0.005,4.152854804787553e-06,4.099863643559058e-05,6.723645234494325e-08,7.421981357115189e-07,4.085618352442609e-06,4.025643829987906e-05,0.050000000000000044,4.025380431487649e-06,4.025365301810448e-06,1.5129677201288112e-11,4.090618522544334e-06,6.525322073388667e-08,3.698628243603015e-06,3.966463222113166e-05,3.966446383623799e-05,1.6838489366814138e-10,4.03847988441559e-05,7.203350079179069e-07,4.169511759063978e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
340,341,1.705,3.615874304611142e-06,3.56606058377122e-05,0.005,4.2772659740190524e-06,4.222563373325525e-05,7.13212116754244e-08,7.872228684804341e-07,4.205944762343628e-06,4.143841086477481e-05,0.050000000000000044,4.145796691748502e-06,4.145781557393119e-06,1.5134355382890523e-11,4.215060389403303e-06,6.927883201018382e-08,3.5905429542453104e-06,4.084759330481136e-05,4.0847424582326935e-05,1.6872248442264615e-10,4.161213508442292e-05,7.647105020959765e-07,4.0546461766583495e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
350,351,1.7550000000000001,3.8291759735121615e-06,3.7762034814749474e-05,0.005,4.401615779260034e-06,4.345195353171778e-05,7.552406962949895e-08,8.335435802775316e-07,4.326091709630535e-06,4.2618409951440244e-05,0.050000000000000044,4.266033378020391e-06,4.266018235987081e-06,1.5142033309652777e-11,4.339440876639543e-06,7.342264065246167e-08,3.4893973071892035e-06,4.2028579540745456e-05,4.202841040810753e-05,1.6913263792831456e-10,4.283879363248651e-05,8.103832243789829e-07,3.948118599680967e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
360,361,1.805,4.048480509466518e-06,3.9922414505543884e-05,0.005,4.5259042516017225e-06,4.4677596214075675e-05,7.984482901108777e-08,8.811577773300189e-07,4.4460594225906344e-06,4.3796438436745655e-05,0.04999999999999982,4.386090719087153e-06,4.386075566110584e-06,1.5152976568755488e-11,4.463760015430879e-06,7.768444932029336e-08,3.394666495594029e-06,4.320759381588835e-05,4.3207424194092946e-05,1.696217954031483e-10,4.4064774872896726e-05,8.573506788037752e-07,3.849373924918857e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
370,371,1.855,4.273778956630696e-06,4.214164645605558e-05,0.005,4.650131421958127e-06,4.59025621604539e-05,8.428329291211117e-08,9.300629702441324e-07,4.565848129046016e-06,4.497249919020977e-05,0.050000000000000044,4.5059689432835394e-06,4.505953775818326e-06,1.5167465213854973e-11,4.588017836779925e-06,8.206406096159947e-08,3.30588627887728e-06,4.438463901023386e-05,4.438446881347771e-05,1.7019675615002157e-10,4.5290079187264786e-05,9.056103737870756e-07,3.7579257798665885e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
380,381,1.905,4.505062370555355e-06,4.4419632355893895e-05,0.005,4.774297321062081e-06,4.7126851747938045e-05,8.883926471178779e-08,9.802566740035653e-07,4.685458056350293e-06,4.614659507393448e-05,0.050000000000000044,4.625668278493192e-06,4.625653092698154e-06,1.5185795037326742e-11,4.7122143715101045e-06,8.656127881194948e-08,3.2226452024635313e-06,4.555971799676628e-05,4.5559547132072127e-05,1.7086469415175057e-10,4.651470695419597e-05,9.551598221238488e-07,3.673347750422349e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
390,391,1.955,4.742321818162616e-06,4.675627403796376e-05,0.005,4.898401979461281e-06,4.83504653505078e-05,9.351254807592752e-08,1.0317364079680007e-06,4.804889431385353e-06,4.7318728942539796e-05,0.050000000000000044,4.745188952145216e-06,4.745173743867823e-06,1.520827739238858e-11,4.836349650261681e-06,9.117590639385765e-08,3.1445777274531225e-06,4.673283364139726e-05,4.673266200823714e-05,1.7163316011752517e-10,4.773865854922292e-05,1.005996540985783e-06,3.5952656679817614e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
400,401,2.005,4.985548377723182e-06,4.915147347810937e-05,0.005,5.02244542751436e-06,4.957340333897094e-05,9.830294695621874e-08,1.0844996958717513e-06,4.924142480558141e-06,4.848890364309919e-05,0.04999999999999982,4.864531191211327e-06,4.864515955971747e-06,1.5235239580194604e-11,4.960423703487821e-06,9.590774751607314e-08,3.0713585150966553e-06,4.7903988802912405e-05,4.790381629281949e-05,1.7251009291446547e-10,4.896193434473937e-05,1.0581180519198761e-06,3.52335125691374e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
410,411,2.055,5.2347331388333455e-06,5.160513279475514e-05,0.005,5.146427695386986e-06,5.0795666080897785e-05,1.0321026558951028e-07,1.1385440658225006e-06,5.043217429797476e-06,4.9657122015075285e-05,0.050000000000000266,4.983695222203246e-06,4.983679955177809e-06,1.526702543682909e-11,5.084436561450673e-06,1.0075660627286451e-07,3.002697595360135e-06,4.907318633291504e-05,4.9073012829087235e-05,1.7350382780755838e-10,5.018453470993436e-05,1.111521880847126e-06,3.457316657619865e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
420,421,2.105,5.489867202391831e-06,5.411715424854369e-05,0.005,5.2703488130479794e-06,5.2017253940555995e-05,1.0823430849708738e-07,1.1938670503001402e-06,5.162114504550892e-06,5.082338689025585e-05,0.04999999999999982,5.102681271169721e-06,5.102665967174184e-06,1.530399553659439e-11,5.208388254217482e-06,1.0572228704329882e-07,2.938336158830327e-06,5.0240429075771244e-05,5.024025445266557e-05,1.7462310567537605e-10,5.140646001072689e-05,1.1662055580613205e-06,3.396909758791751e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
430,431,2.1550000000000002,5.750941680576514e-06,5.668744024197126e-05,0.005,5.394208810265449e-06,5.3238167278845975e-05,1.1337488048394253e-07,1.2504661861557042e-06,5.280833929781506e-06,5.198770109269027e-05,0.050000000000000266,5.221489563693643e-06,5.221474217166199e-06,1.5346527444426742e-11,5.332278811656714e-06,1.1080459449051495e-07,2.87804295058207e-06,5.140571986855119e-05,5.140554399147306e-05,1.7587707812615492e-10,5.262771060970099e-05,1.2221666182279223e-06,3.3419101094953405e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
440,441,2.205,6.0179476968209924e-06,5.9315893319020174e-05,0.005,5.518007716602961e-06,5.445840645323655e-05,1.1863178663804034e-07,1.3083390146103924e-06,5.399375929964921e-06,5.315006743862616e-05,0.04999999999999982,5.340120324889583e-06,5.340104929873213e-06,1.539501636980571e-11,5.4561082634342045e-06,1.1600333356099143e-07,2.8216112339595916e-06,5.25690615409784e-05,5.2568884265658217e-05,1.7727532018296105e-10,5.384828686604126e-05,1.2794026003830483e-06,3.2921255345405886e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
450,451,2.255,6.2908763857910275e-06,6.200241616478867e-05,0.005,5.6417455614157315e-06,5.5677971817701265e-05,1.2400483232957735e-07,1.367483081254687e-06,5.517740729086154e-06,5.431048873644658e-05,0.04999999999999982,5.4585737794007215e-06,5.458558329525538e-06,1.5449875183694837e-11,5.579876639009346e-06,1.2131830948380885e-07,2.7688560488387093e-06,5.3730456915370166e-05,5.373027808753637e-05,1.7882783379379475e-10,5.5068189135468906e-05,1.3379110479325397e-06,3.247389038958127e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
460,461,2.305,6.569718893360838e-06,6.474691160511796e-05,0.005,5.7654223738468284e-06,5.689686372265492e-05,1.2949382321023593e-07,1.42789593604755e-06,5.635928550636593e-06,5.546896778660737e-05,0.050000000000000266,5.576850151396187e-06,5.576834639861374e-06,1.5511534813259008e-11,5.70358396763128e-06,1.2674932776990664e-07,2.719611896886127e-06,5.4889908806585545e-05,5.488972826152697e-05,1.805450585719683e-10,5.6287417770178096e-05,1.3976895086511187e-06,3.2075562483455e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
470,471,2.355,6.854466376589285e-06,6.754928260621671e-05,0.005,5.8890381828234165e-06,5.811508251489079e-05,1.3509856521243342e-07,1.4895751333157065e-06,5.753939617610983e-06,5.662550738157508e-05,0.04999999999999982,5.694949664568958e-06,5.694934084123788e-06,1.5580445170212552e-11,5.8272302783351225e-06,1.3229619421133467e-07,2.67373081653193e-06,5.6047420021975066e-05,5.604723758409122e-05,1.8243788384430257e-10,5.750597311877286e-05,1.4587355346816282e-06,3.1725032018412297e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
480,481,2.4050000000000002,7.14511000369588e-06,7.040943227428235e-05,0.005,6.0125930170530025e-06,5.933262853751805e-05,1.408188645485647e-07,1.5525182317530014e-06,5.8717741525044374e-06,5.778011030576504e-05,0.050000000000000266,5.81287254213187e-06,5.81285688505771e-06,1.5657074159790697e-11,5.9508155999382095e-06,1.3795871488049905e-07,2.631080378285167e-06,5.7202993361312565e-05,5.720280884367006e-05,1.8451764250505603e-10,5.872385552620442e-05,1.521046682534354e-06,3.1421241138146747e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
490,491,2.455,7.4416409540367106e-06,7.332726385512038e-05,0.005,6.136086905019729e-06,6.054950212989977e-05,1.4665452771024077e-07,1.6167227944198416e-06,5.989432377309488e-06,5.893277933547993e-05,0.04999999999999982,5.930619006816626e-06,5.930603264906963e-06,1.57419096636537e-11,6.074339961036366e-06,1.4373669612940273e-07,2.5915424168929644e-06,5.835663161676081e-05,5.835644482062248e-05,1.867961383242669e-10,5.994106533370891e-05,1.5846205130864215e-06,3.1163299698515505e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
500,501,2.505,7.744050418080202e-06,7.630268073376043e-05,0.005,6.259519874980664e-06,6.176570362759136e-05,1.5260536146752086e-07,1.6821863887427038e-06,6.106914513513143e-06,6.0083517238848656e-05,0.04999999999999982,6.048189280869845e-06,6.048173445411315e-06,1.583545853022357e-11,6.1978033900001965e-06,1.4962994458888082e-07,2.5550114344984195e-06,5.950833757280125e-05,5.950814828716429e-05,1.892856369556514e-10,6.115760287874557e-05,1.6494545915812727e-06,3.0950466997691115e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
510,511,2.555,8.052329597382753e-06,7.933558643406986e-05,0.005,6.382891954962137e-06,6.298123336227936e-05,1.586711728681397e-07,1.7489065865137158e-06,6.224220782093997e-06,6.123232677576564e-05,0.050000000000000266,6.165583586050985e-06,6.16556764780357e-06,1.5938247414940758e-11,6.3212059149714e-06,1.5563826716783028e-07,2.5213934855676773e-06,6.065811400618812e-05,6.0657922007307144e-05,1.9199888097313263e-10,6.237346849493536e-05,1.7155464876282097e-06,3.078213952278807e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
520,521,2.605,8.366469704564259e-06,8.242588461836476e-05,0.005,6.5062031727560825e-06,6.419609166172067e-05,1.6485176923672954e-07,1.8168809638903051e-06,6.341351403519353e-06,6.237921069783037e-05,0.04999999999999982,6.282802143630151e-06,6.2827860928066745e-06,1.6050823476525234e-11,6.44454756385911e-06,1.6176147105243462e-07,2.4906051693276225e-06,6.18059636858984e-05,6.1805768736798e-05,1.9494910040115422e-10,6.358866251200001e-05,1.7828937752020105e-06,3.065783941663575e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
530,531,2.6550000000000002,8.68646196328351e-06,8.557347908701838e-05,0.005,6.629453555916418e-06,6.541027884968245e-05,1.7114695817403676e-07,1.886107101394916e-06,6.458306597742381e-06,6.352417174828753e-05,0.050000000000000266,6.399845174384991e-06,6.399829000630867e-06,1.617375412371364e-11,6.56782836433625e-06,1.6799936370538314e-07,2.4625725927215476e-06,6.295188937307192e-05,6.295169122305895e-05,1.9815001297217825e-10,6.480318525570156e-05,1.8514940326426106e-06,3.057720267766382e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
540,541,2.705,9.012297608213428e-06,8.877827377806651e-05,0.005,6.752643131755427e-06,6.6623795245882e-05,1.7755654755613304e-07,1.9565825839147774e-06,6.5750865841992946e-06,6.466721266196723e-05,0.04999999999999982,6.516712898598368e-06,6.516696590970837e-06,1.630762753110235e-11,6.691048343835922e-06,1.7435175286508489e-07,2.43723056434432e-06,6.409589382096291e-05,6.409569220512738e-05,2.0161583553113694e-10,6.601703704778223e-05,1.9213448426548466e-06,3.0539970369347256e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
550,551,2.755,9.343967885016212e-06,9.204017276681083e-05,0.005,6.875771927340184e-06,6.783664116592754e-05,1.8408034553362168e-07,2.0283050007017427e-06,6.691691581806563e-06,6.58083361652258e-05,0.04999999999999982,6.6334055360557175e-06,6.633389083002928e-06,1.6453052789072308e-11,6.814207529547806e-06,1.8081844654487737e-07,2.4145218233710208e-06,6.523797977488667e-05,6.523777441359651e-05,2.0536129016117486e-10,6.723021820590478e-05,1.99244379230826e-06,3.05459800133652e-06,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
